id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
422,"@evantamsarevantamsar8336","Mustahil","Ugy8yw_J5uDoVdMLPzR4AaABAg.A330_LhzC_TA33E2ii7yIV","@PJ-ft6jg",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugy8yw_J5uDoVdMLPzR4AaABAg.A330_LhzC_TA33E2ii7yIV","2024-05-05 10:01:48",0,"Mustahil","http://www.youtube.com/@evantamsarevantamsar8336",
423,"@celebesewako6816","Wkwkwk lawan dulu Balikpapan kalo mampu","Ugy8yw_J5uDoVdMLPzR4AaABAg.A330_LhzC_TA36UDVE1XYc","@PJ-ft6jg",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugy8yw_J5uDoVdMLPzR4AaABAg.A330_LhzC_TA36UDVE1XYc","2024-05-06 16:20:48",0,"Wkwkwk lawan dulu Balikpapan kalo mampu","http://www.youtube.com/@celebesewako6816",
424,"@celebesewako6816","Dasar wong stress😂","Ugy8yw_J5uDoVdMLPzR4AaABAg.A330_LhzC_TA3CDxEPKJ_b","@PJ-ft6jg",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugy8yw_J5uDoVdMLPzR4AaABAg.A330_LhzC_TA3CDxEPKJ_b","2024-05-08 21:54:04",0,"Dasar wong stress😂","http://www.youtube.com/@celebesewako6816",
425,"@ario.gaming","Makasar semakin pesat pembangunanya ya","UgyIY1IIGhwxUWiJSm94AaABAg","",12,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyIY1IIGhwxUWiJSm94AaABAg","2024-05-05 07:54:40",0,"Makasar semakin pesat pembangunanya ya","http://www.youtube.com/@ario.gaming",
426,"@azharjullyansyahputra6782","Wah mendarat ke pulau sulawesi nih","UgxEpJQCMQgmIn-FYMJ4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxEpJQCMQgmIn-FYMJ4AaABAg","2024-05-05 07:45:52",0,"Wah mendarat ke pulau sulawesi nih","http://www.youtube.com/@azharjullyansyahputra6782",
427,"@yr2985","must a nice must a nice","Ugwh30qqjkXerYQpGyV4AaABAg","",7,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugwh30qqjkXerYQpGyV4AaABAg","2024-05-05 07:37:33",1,"must a nice must a nice","http://www.youtube.com/@yr2985",
428,"@aeyawiguna7811","Malu njirrrr coba aj klo ahok yg kepilih bs tuh Reklamasi dibanding ania","Ugwh30qqjkXerYQpGyV4AaABAg.A32yYFsNpJNA33ATOXrFvN","@yr2985",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugwh30qqjkXerYQpGyV4AaABAg.A32yYFsNpJNA33ATOXrFvN","2024-05-05 09:30:29",0,"Malu njirrrr coba aj klo ahok yg kepilih bs tuh Reklamasi dibanding ania","http://www.youtube.com/@aeyawiguna7811",
429,"@IzzadAmrul","bang coba update reklamasi POJ City semarang","Ugzv_CzyrterGtTXdSB4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugzv_CzyrterGtTXdSB4AaABAg","2024-05-05 07:28:13",0,"bang coba update reklamasi POJ City semarang","http://www.youtube.com/@IzzadAmrul",
430,"@gobankferoza6136","Reklamasi Jakarta itu adalah salah satu strategi utk menangani Banjir Rob, diluar dari penanganan Banjir Hulu dan Banjir Hilir. Kontraktor Reklamasi Jakarta WAJIB membangun Tanggul Laut Raksasa Jakarta (Jakarta Giant Sea Wall) sebagai bentuk CSR kepada Pemda Jakarta guna membendung 13 aliran sungai Jakarta dan mendapatkan air baku yg bisa didistribusikan kepada 60% rakyat Jakarta yg selama ini menggunakan air tanah, baru strategi sumur resapan biopori bisa efektif dilakukan secara massal utk mengisi akuifer Jakarta yang selama ini disedot oleh rakyat Jakarta tersebut. Just info saja bahwa kapasitas PAM Jaya hanya mampu mengcover 40% Jakarta Raya, sehingga banyak rakyat Jakarta dan corporate yang menggunakan air tanah. Penggunaan air tanah inilah yang mengakibatkan penurunan muka tanah Jakarta, karena akuifernya menipis dan tertekan oleh beban pembangunan permukaan Jakarta. Fungsi reklamasi pantai utara Jakarta juga guna menjadi beban agar tidak terjadi infiltrasi air laut masuk ke daratan utama Jakarta dan mencegah terjadinya abrasi. Selain itu Masyarakat Jakarta dan Pemda mendapatkan lahan baru jika diperlukan untuk penataan ruang perkotaan. Semua sirna hanya karena egoisme seorang pemimpin semata yg memaksakan semuanya harus beda, sedangkan banjir rob nyatanya masih terjadi dan tenggelamnya Jakarta masih menghantui.","UgwAvHo40ksAYUtt9594AaABAg","",24,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwAvHo40ksAYUtt9594AaABAg","2024-05-05 07:27:41",19,"Reklamasi Jakarta itu adalah salah satu strategi utk menangani Banjir Rob, diluar dari penanganan Banjir Hulu dan Banjir Hilir. Kontraktor Reklamasi Jakarta WAJIB membangun Tanggul Laut Raksasa Jakarta (Jakarta Giant Sea Wall) sebagai bentuk CSR kepada Pemda Jakarta guna membendung 13 aliran sungai Jakarta dan mendapatkan air baku yg bisa didistribusikan kepada 60% rakyat Jakarta yg selama ini menggunakan air tanah, baru strategi sumur resapan biopori bisa efektif dilakukan secara massal utk mengisi akuifer Jakarta yang selama ini disedot oleh rakyat Jakarta tersebut. Just info saja bahwa kapasitas PAM Jaya hanya mampu mengcover 40% Jakarta Raya, sehingga banyak rakyat Jakarta dan corporate yang menggunakan air tanah. Penggunaan air tanah inilah yang mengakibatkan penurunan muka tanah Jakarta, karena akuifernya menipis dan tertekan oleh beban pembangunan permukaan Jakarta. Fungsi reklamasi pantai utara Jakarta juga guna menjadi beban agar tidak terjadi infiltrasi air laut masuk ke daratan utama Jakarta dan mencegah terjadinya abrasi. Selain itu Masyarakat Jakarta dan Pemda mendapatkan lahan baru jika diperlukan untuk penataan ruang perkotaan. Semua sirna hanya karena egoisme seorang pemimpin semata yg memaksakan semuanya harus beda, sedangkan banjir rob nyatanya masih terjadi dan tenggelamnya Jakarta masih menghantui.","http://www.youtube.com/@gobankferoza6136",
431,"@galihgumilar2347","Bilang aja anis","UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA32zY9hcfls","@gobankferoza6136",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA32zY9hcfls","2024-05-05 07:46:17",0,"Bilang aja anis","http://www.youtube.com/@galihgumilar2347",
432,"@MsTch-k","Katanya pilgub besok dia bakal nyalon lagi😁","UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA33823UyABU","@gobankferoza6136",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA33823UyABU","2024-05-05 09:09:17",0,"Katanya pilgub besok dia bakal nyalon lagi😁","http://www.youtube.com/@MsTch-k",
433,"@HayamKate-lg2qk","Reklamasi jakarta gagal karena melanggar sunatullah...","UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA339_Az-P3T","@gobankferoza6136",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA339_Az-P3T","2024-05-05 09:22:40",0,"Reklamasi jakarta gagal karena melanggar sunatullah...","http://www.youtube.com/@HayamKate-lg2qk",
434,"@aeyawiguna7811","​@@HayamKate-lg2qkwaduh parah sih,telalu ngikutin habib Riziek tuh anis","UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA33Ac1t11HA","@gobankferoza6136",5,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA33Ac1t11HA","2024-05-05 09:31:48",0,"​@@HayamKate-lg2qkwaduh parah sih,telalu ngikutin habib Riziek tuh anis","http://www.youtube.com/@aeyawiguna7811",
435,"@riezal8795","tp kena pikirannya si anies koplakk jd hancur reklamasi jkt utara dan pendukungnya si anies cm.ngoh ngoh an z","UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA33CimLYOjz","@gobankferoza6136",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwAvHo40ksAYUtt9594AaABAg.A32xQ-1jWkJA33CimLYOjz","2024-05-05 09:50:12",0,"tp kena pikirannya si anies koplakk jd hancur reklamasi jkt utara dan pendukungnya si anies cm.ngoh ngoh an z","http://www.youtube.com/@riezal8795",
436,"@pejuangserumpun1261","Projek yg d kerjakan dri era SBY tpi ngk kelar kelar Smpai sekarang,projek klo yak d masukan dlm projek trategis nasional begini deh nasibnya,,pdhal klo mau d geber mungkin udah rampung Smpai Skrang,ngk heran,,bnyk projek yg d kerjakan Jokowi mlh Duluan kelar dri ini,,memalukan,,udah d gagas dan mulai d kerjakan tu dri era SBY,,Smpai era Jokowi udah mau habis,msih begini,,ngk heran peninggalan dan orang orang era SBY,,,ngk ada niat mau membangun,,tu lihat,,bandara Kuala Namu dan dan jambatan Suramadu dri era siapa dan siapa pemimpinnya terdahulu,,projek di era kepemimpinan terdahulu rata2 memakan masa 8 tahun baru kelar,,itu udah yg Pling cepat,,","UgwnhXnfaJN1JmU-27N4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwnhXnfaJN1JmU-27N4AaABAg","2024-05-05 07:10:26",1,"Projek yg d kerjakan dri era SBY tpi ngk kelar kelar Smpai sekarang,projek klo yak d masukan dlm projek trategis nasional begini deh nasibnya,,pdhal klo mau d geber mungkin udah rampung Smpai Skrang,ngk heran,,bnyk projek yg d kerjakan Jokowi mlh Duluan kelar dri ini,,memalukan,,udah d gagas dan mulai d kerjakan tu dri era SBY,,Smpai era Jokowi udah mau habis,msih begini,,ngk heran peninggalan dan orang orang era SBY,,,ngk ada niat mau membangun,,tu lihat,,bandara Kuala Namu dan dan jambatan Suramadu dri era siapa dan siapa pemimpinnya terdahulu,,projek di era kepemimpinan terdahulu rata2 memakan masa 8 tahun baru kelar,,itu udah yg Pling cepat,,","http://www.youtube.com/@pejuangserumpun1261",
437,"@aeyawiguna7811","Tenang aj bang,sekarang ada prabowo yg mw melanjutkan proyek strategis jokowi","UgwnhXnfaJN1JmU-27N4AaABAg.A32vRcbIsZlA33Ap1sIacZ","@pejuangserumpun1261",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwnhXnfaJN1JmU-27N4AaABAg.A32vRcbIsZlA33Ap1sIacZ","2024-05-05 09:33:34",0,"Tenang aj bang,sekarang ada prabowo yg mw melanjutkan proyek strategis jokowi","http://www.youtube.com/@aeyawiguna7811",
438,"@galihgumilar2347","Maaf bang. Sepertinya twin tower di cancel kalo ga salah ada berita di detik. Tapi mudah2an sih jadi dibangun jadi nanti bisa jadi icon nya makassar. Infonya twin tower ini tinggi gedungnya 200an meter.","UgzLouMv0cX1Xp3wlrF4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzLouMv0cX1Xp3wlrF4AaABAg","2024-05-05 06:58:45",3,"Maaf bang. Sepertinya twin tower di cancel kalo ga salah ada berita di detik. Tapi mudah2an sih jadi dibangun jadi nanti bisa jadi icon nya makassar. Infonya twin tower ini tinggi gedungnya 200an meter.","http://www.youtube.com/@galihgumilar2347",
439,"@andipejalan3382","udah dicoret dari proyek strategis nasional.. susah kalau mau pakai APBD","UgzLouMv0cX1Xp3wlrF4AaABAg.A32u65gE_vnA33GlZ68fc0","@galihgumilar2347",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzLouMv0cX1Xp3wlrF4AaABAg.A32u65gE_vnA33GlZ68fc0","2024-05-05 10:25:32",0,"udah dicoret dari proyek strategis nasional.. susah kalau mau pakai APBD","http://www.youtube.com/@andipejalan3382",
440,"@galihgumilar2347","@@andipejalan3382 iyaa waktu itu pernah saya baca di detik kalo twin tower ga jadi","UgzLouMv0cX1Xp3wlrF4AaABAg.A32u65gE_vnA33ROz7ftrV","@galihgumilar2347",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzLouMv0cX1Xp3wlrF4AaABAg.A32u65gE_vnA33ROz7ftrV","2024-05-05 11:58:26",0,"@@andipejalan3382 iyaa waktu itu pernah saya baca di detik kalo twin tower ga jadi","http://www.youtube.com/@galihgumilar2347",
441,"@celebesewako6816","​@@galihgumilar2347pret.. Mekasar hanyalah benalu dan sampah yg bikin malu negara dan pemerintah malu² in Indonesia timur","UgzLouMv0cX1Xp3wlrF4AaABAg.A32u65gE_vnA36UlsZ44pO","@galihgumilar2347",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzLouMv0cX1Xp3wlrF4AaABAg.A32u65gE_vnA36UlsZ44pO","2024-05-06 16:25:38",0,"​@@galihgumilar2347pret.. Mekasar hanyalah benalu dan sampah yg bikin malu negara dan pemerintah malu² in Indonesia timur","http://www.youtube.com/@celebesewako6816",
442,"@sudarwanhalim1987","Rindu pulang makassar, terakhir 2020 pulang... Masih stay di papua","UgyMvBM4Qash4FGtjsJ4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyMvBM4Qash4FGtjsJ4AaABAg","2024-05-05 06:36:56",3,"Rindu pulang makassar, terakhir 2020 pulang... Masih stay di papua","http://www.youtube.com/@sudarwanhalim1987",
443,"@Tanpa_nama969","Jakarta mau tenggelam bukan salah Anis jg sih kalau di lihat dari gubernur terdahulu nya jg dari era Jokowi Ahok jg banjir sangan parah dan memang jakarta tanah nya menurun tiap tahu karena ada nya pengambilan air tanah yg berlebihan","UgyMvBM4Qash4FGtjsJ4AaABAg.A32rbK2Piq4A33N5g83wkg","@sudarwanhalim1987",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyMvBM4Qash4FGtjsJ4AaABAg.A32rbK2Piq4A33N5g83wkg","2024-05-05 11:20:51",0,"Jakarta mau tenggelam bukan salah Anis jg sih kalau di lihat dari gubernur terdahulu nya jg dari era Jokowi Ahok jg banjir sangan parah dan memang jakarta tanah nya menurun tiap tahu karena ada nya pengambilan air tanah yg berlebihan","http://www.youtube.com/@Tanpa_nama969",
444,"@ipvnkisme80","​@@Tanpa_nama969komentarnya salah kolom nih....😂😂😂","UgyMvBM4Qash4FGtjsJ4AaABAg.A32rbK2Piq4A37CNZYim29","@sudarwanhalim1987",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyMvBM4Qash4FGtjsJ4AaABAg.A32rbK2Piq4A37CNZYim29","2024-05-06 23:04:08",0,"​@@Tanpa_nama969komentarnya salah kolom nih....😂😂😂","http://www.youtube.com/@ipvnkisme80",
445,"@Tanpa_nama969","@@ipvnkisme80 iya salah orang 😅","UgyMvBM4Qash4FGtjsJ4AaABAg.A32rbK2Piq4A37IYGtqYiW","@sudarwanhalim1987",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyMvBM4Qash4FGtjsJ4AaABAg.A32rbK2Piq4A37IYGtqYiW","2024-05-06 23:58:01",0,"@@ipvnkisme80 iya salah orang 😅","http://www.youtube.com/@Tanpa_nama969",
446,"@lawless2k12","Makassar kan mau di jadikan seperti shenzhen 🤣 jakarta nyampe ke level shenzhen tdk nyampe juga 🤣","UgzwTJNvICiq4_aufQJ4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzwTJNvICiq4_aufQJ4AaABAg","2024-05-05 05:58:33",5,"Makassar kan mau di jadikan seperti shenzhen 🤣 jakarta nyampe ke level shenzhen tdk nyampe juga 🤣","http://www.youtube.com/@lawless2k12",
447,"@astagina1745","Hehehehe.. Shenzen Versi Kumuh ya..😂😂😂","UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A32uzEbTPIk","@lawless2k12",4,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A32uzEbTPIk","2024-05-05 07:06:25",0,"Hehehehe.. Shenzen Versi Kumuh ya..😂😂😂","http://www.youtube.com/@astagina1745",
448,"@lawless2k12","@@astagina1745 di jakarta lbh banyak kumuh ny dari moderen ny bagus ny🤣","UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A32vMmqu17m","@lawless2k12",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A32vMmqu17m","2024-05-05 07:09:46",0,"@@astagina1745 di jakarta lbh banyak kumuh ny dari moderen ny bagus ny🤣","http://www.youtube.com/@lawless2k12",
449,"@Nerio-gv5gd","Jakarta 30 kota trbesar China aja mungkin gk masuk","UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A336xDmKoqV","@lawless2k12",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A336xDmKoqV","2024-05-05 08:59:44",0,"Jakarta 30 kota trbesar China aja mungkin gk masuk","http://www.youtube.com/@Nerio-gv5gd",
450,"@lawless2k12","@@Nerio-gv5gd beda level kota besar china dg jakarta 🤣 mungkin dg kota di asia selatan baru pas sm"" Banyak semrawut ny dan kumuh ny🤣","UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A33Bnf-L_NX","@lawless2k12",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A33Bnf-L_NX","2024-05-05 09:42:08",0,"@@Nerio-gv5gd beda level kota besar china dg jakarta 🤣 mungkin dg kota di asia selatan baru pas sm"" Banyak semrawut ny dan kumuh ny🤣","http://www.youtube.com/@lawless2k12",
451,"@celebesewako6816","Iya apalagi yang ini😂😂 tanah nya juga bisa² ambruk","UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A36V4eFy4d8","@lawless2k12",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzwTJNvICiq4_aufQJ4AaABAg.A32nD8LQJN4A36V4eFy4d8","2024-05-06 16:28:20",0,"Iya apalagi yang ini😂😂 tanah nya juga bisa² ambruk","http://www.youtube.com/@celebesewako6816",
452,"@user-zh1wj1ix7k","Gimana nggak kalahi jakarta bang, makasar didukung sdg jakarta diprotes dan dibawa keranah politik sama orang-2 yg nggak ngerti   munafik lagi.","Ugzr8uz8gl2I08xyjOt4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugzr8uz8gl2I08xyjOt4AaABAg","2024-05-05 05:06:51",3,"Gimana nggak kalahi jakarta bang, makasar didukung sdg jakarta diprotes dan dibawa keranah politik sama orang-2 yg nggak ngerti   munafik lagi.","http://www.youtube.com/@user-zh1wj1ix7k",
453,"@galihgumilar2347","Waktu pemilihan gubernur jakarta yaa waktu itu. Sudah jalan. Di berhentikan eh tau nya diperbolehkan ditempati. Yg penting beda aja dulu sama program.petahana. di goreng akan punya china. Bahkan isu liar nya 20 juta rakyat china akan masuk di area reklamasi jakarta. Berita hoaxs sampai segitunya.","Ugzr8uz8gl2I08xyjOt4AaABAg.A32hISaA_iVA32ztSVqvt4","@user-zh1wj1ix7k",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugzr8uz8gl2I08xyjOt4AaABAg.A32hISaA_iVA32ztSVqvt4","2024-05-05 07:49:19",0,"Waktu pemilihan gubernur jakarta yaa waktu itu. Sudah jalan. Di berhentikan eh tau nya diperbolehkan ditempati. Yg penting beda aja dulu sama program.petahana. di goreng akan punya china. Bahkan isu liar nya 20 juta rakyat china akan masuk di area reklamasi jakarta. Berita hoaxs sampai segitunya.","http://www.youtube.com/@galihgumilar2347",
454,"@aeyawiguna7811","​@@galihgumilar2347gara2 habib2 sialan itu bang","Ugzr8uz8gl2I08xyjOt4AaABAg.A32hISaA_iVA33AxL8wtos","@user-zh1wj1ix7k",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugzr8uz8gl2I08xyjOt4AaABAg.A32hISaA_iVA33AxL8wtos","2024-05-05 09:34:43",0,"​@@galihgumilar2347gara2 habib2 sialan itu bang","http://www.youtube.com/@aeyawiguna7811",
455,"@celebesewako6816","Cpi tujuan nya untuk mencegah air rob banjir menghantam pisisir maka nya dibuat reklamasi fungsi utama nya utk cagar alam dan wisata alam bukan jadi buat bangun bangunan lama² juga bakalan hancur dengan sendiri nya","Ugzr8uz8gl2I08xyjOt4AaABAg.A32hISaA_iVA36VM9CtSuf","@user-zh1wj1ix7k",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugzr8uz8gl2I08xyjOt4AaABAg.A32hISaA_iVA36VM9CtSuf","2024-05-06 16:30:43",0,"Cpi tujuan nya untuk mencegah air rob banjir menghantam pisisir maka nya dibuat reklamasi fungsi utama nya utk cagar alam dan wisata alam bukan jadi buat bangun bangunan lama² juga bakalan hancur dengan sendiri nya","http://www.youtube.com/@celebesewako6816",
456,"@penisunandar725","Negara dijual ke aseng koq bangga siy.....","Ugx2mxRUB2J6NBN0Myp4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugx2mxRUB2J6NBN0Myp4AaABAg","2024-05-05 04:43:18",1,"Negara dijual ke aseng koq bangga siy.....","http://www.youtube.com/@penisunandar725",
457,"@lawless2k12","Berapa triliun di jual coy 🤣","Ugx2mxRUB2J6NBN0Myp4AaABAg.A32eb0XAB7bA32mszzkHg4","@penisunandar725",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugx2mxRUB2J6NBN0Myp4AaABAg.A32eb0XAB7bA32mszzkHg4","2024-05-05 05:55:40",0,"Berapa triliun di jual coy 🤣","http://www.youtube.com/@lawless2k12",
458,"@andhyanggara1890","Alangkah lebih indah klo cpi tdak usah di bangun rumah,, di khususkan gedung2 tinggi seperti perkantoran,hotel,apartemen,kampus n pusat perbelanjaan","Ugxc4rmykrVbAtonE7Z4AaABAg","",39,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxc4rmykrVbAtonE7Z4AaABAg","2024-05-05 04:42:39",12,"Alangkah lebih indah klo cpi tdak usah di bangun rumah,, di khususkan gedung2 tinggi seperti perkantoran,hotel,apartemen,kampus n pusat perbelanjaan","http://www.youtube.com/@andhyanggara1890",
459,"@andipejalan3382","rugilah pengembangnya..ini kan dibiayai swasta..demandnya rumah tinggi, kelihatannya harganya minimal 3 M. Studio room apartemen di CPI saja harga paling murah 700 juta. Sama aja kayak PIK 2 isinya ruko semua , biar cepat laku dibeli dan balik modal pengembangnya..kalau diisi gedung tinggi harus cari investor yg banyak pasti belasan / puluhan tahun baru jadi😆","Ugxc4rmykrVbAtonE7Z4AaABAg.A32eXIdpAUoA33GWBHdHAF","@andhyanggara1890",6,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxc4rmykrVbAtonE7Z4AaABAg.A32eXIdpAUoA33GWBHdHAF","2024-05-05 10:23:18",0,"rugilah pengembangnya..ini kan dibiayai swasta..demandnya rumah tinggi, kelihatannya harganya minimal 3 M. Studio room apartemen di CPI saja harga paling murah 700 juta. Sama aja kayak PIK 2 isinya ruko semua , biar cepat laku dibeli dan balik modal pengembangnya..kalau diisi gedung tinggi harus cari investor yg banyak pasti belasan / puluhan tahun baru jadi😆","http://www.youtube.com/@andipejalan3382",
460,"@noefvon","​@@andipejalan3382emg pemerintah harusnya fokus ke gedung2 tinggi, dibuat aturan.. soalnya pemerintah juga ngeluh lahan2 smkin habis","Ugxc4rmykrVbAtonE7Z4AaABAg.A32eXIdpAUoA33jd-uVTou","@andhyanggara1890",4,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxc4rmykrVbAtonE7Z4AaABAg.A32eXIdpAUoA33jd-uVTou","2024-05-05 14:46:30",0,"​@@andipejalan3382emg pemerintah harusnya fokus ke gedung2 tinggi, dibuat aturan.. soalnya pemerintah juga ngeluh lahan2 smkin habis","http://www.youtube.com/@noefvon",
461,"@BambangPrihantoroNugroho","@@noefvonfyi kak, Area CPI ini dibangun atas kerjasama pemerintah dan pengembang (swasta). 2 daerah CPI juga dibagi dua lahan kepemilikan, ada area milik pemerintah, dan ada area milik swasta. Nah area yang melewati jembatan merah itu area swasta, jadi pihak pengembang swasta ini punyak hak mendirikan bisnis perumahan, ruko dan bisnis properti lainnya yang dia mau. Sedangkan area yang melewati jembatan tongkonan itu area milik pemerintah, nah disitu nanti rencananya dibangun gedung gedung pemerintah. Jadi sudah jelas ya kak, meskipun swasta bangun bisnis properti di areanya, pemerintah juga punya area untuk dibangun gedung di areanya juga di kawasan CPI tersebut.","Ugxc4rmykrVbAtonE7Z4AaABAg.A32eXIdpAUoA34MF5NHIgB","@andhyanggara1890",4,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxc4rmykrVbAtonE7Z4AaABAg.A32eXIdpAUoA34MF5NHIgB","2024-05-05 20:32:40",0,"@@noefvonfyi kak, Area CPI ini dibangun atas kerjasama pemerintah dan pengembang (swasta). 2 daerah CPI juga dibagi dua lahan kepemilikan, ada area milik pemerintah, dan ada area milik swasta. Nah area yang melewati jembatan merah itu area swasta, jadi pihak pengembang swasta ini punyak hak mendirikan bisnis perumahan, ruko dan bisnis properti lainnya yang dia mau. Sedangkan area yang melewati jembatan tongkonan itu area milik pemerintah, nah disitu nanti rencananya dibangun gedung gedung pemerintah. Jadi sudah jelas ya kak, meskipun swasta bangun bisnis properti di areanya, pemerintah juga punya area untuk dibangun gedung di areanya juga di kawasan CPI tersebut.","http://www.youtube.com/@BambangPrihantoroNugroho",
462,"@azrielmuhammad1134","​@@noefvonlahan swasta 100 hektar dan lahan pemprov 50 hektar ,,lahan pemprov itu yg jembatan tongkonan ,sdgkn lahan swasta di jembatan yg runcing","Ugxc4rmykrVbAtonE7Z4AaABAg.A32eXIdpAUoA34ufCS2BKN","@andhyanggara1890",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxc4rmykrVbAtonE7Z4AaABAg.A32eXIdpAUoA34ufCS2BKN","2024-05-06 01:42:10",0,"​@@noefvonlahan swasta 100 hektar dan lahan pemprov 50 hektar ,,lahan pemprov itu yg jembatan tongkonan ,sdgkn lahan swasta di jembatan yg runcing","http://www.youtube.com/@azrielmuhammad1134",
